#Variables:
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3145, Longitude:-79.8181) "
#Original Data File(s):
#macav2livneh_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_historical(K)"
1963-07-24,302.495361
1963-07-25,303.637756
1963-07-26,306.537140
1963-07-27,306.291138
1963-07-28,304.985840
1963-07-29,300.968719
1963-07-30,302.053040
1963-07-31,302.710358
1963-08-01,305.966644
1963-08-02,306.358093
1963-08-03,302.214264
1963-08-04,302.165131
1963-08-05,304.859344
1963-08-06,304.867035
1963-08-07,300.988068
1963-08-08,303.064026
1963-08-09,301.066162
1963-08-10,304.088531
1963-08-11,304.922516
1963-08-12,298.520111
1963-08-13,300.540375
1963-08-14,304.178345
1963-08-15,303.059906
1963-08-16,303.742035
1963-08-17,301.951569
1963-08-18,300.804230
1963-08-19,298.353149
1963-08-20,295.906494
1963-08-21,296.303497
1963-08-22,299.853912
1963-08-23,302.839539
1963-08-24,302.351410
1963-08-25,303.362488
1963-08-26,302.975311
1963-08-27,297.863586
1963-08-28,303.084015
1963-08-29,303.874695
1963-08-30,302.989319
1963-08-31,300.839661
1963-09-01,305.133881
1963-09-02,303.251556
1963-09-03,300.861267
1963-09-04,300.987640
1963-09-05,300.306549
1963-09-06,298.695618
1963-09-07,301.831909
1963-09-08,296.591553
1963-09-09,292.784485
1963-09-10,296.188660
1963-09-11,296.777954
1963-09-12,292.920013
1963-09-13,294.527344
1963-09-14,294.543823
1963-09-15,292.084686
1963-09-16,290.609863
1963-09-17,284.590485
1963-09-18,292.254913
1963-09-19,288.773682
1963-09-20,295.173462
1963-09-21,295.558044
1963-09-22,295.285645
1963-09-23,293.543182
1963-09-24,294.573792
1963-09-25,293.449036
1963-09-26,295.193756
1963-09-27,294.609009
1963-09-28,297.330353
1963-09-29,290.306885
1963-09-30,291.841553
1963-10-01,292.546997
1963-10-02,294.618256
1963-10-03,295.904999
1963-10-04,289.019623
1963-10-05,288.326324
1963-10-06,292.119171
1963-10-07,294.747253
1963-10-08,290.054535
1963-10-09,295.290955
1963-10-10,298.223022
1963-10-11,294.739258
1963-10-12,296.612213
1963-10-13,294.612183
1963-10-14,294.678406
1963-10-15,288.341400
1963-10-16,290.939056
1963-10-17,287.704346
1963-10-18,290.782867
1963-10-19,289.422699
1963-10-20,282.510193
1963-10-21,287.929657
1963-10-22,284.727448
1963-10-23,285.968567
1963-10-24,285.757050
1963-10-25,287.300110
1963-10-26,287.562408
1963-10-27,291.687744
1963-10-28,288.228638
1963-10-29,287.977081
1963-10-30,283.880096
1963-10-31,284.069031
1963-11-01,289.815918
1963-11-02,293.792419
1963-11-03,299.753571
1963-11-04,291.355957
1963-11-05,288.299988
1963-11-06,288.607666
1963-11-07,290.769073
1963-11-08,289.574036
1963-11-09,289.923431
1963-11-10,297.402985
1963-11-11,284.988525
1963-11-12,292.547119
1963-11-13,292.146484
1963-11-14,294.392090
1963-11-15,292.048492
1963-11-16,287.361053
1963-11-17,290.151978
1963-11-18,289.083740
1963-11-19,292.597198
1963-11-20,283.520020
1963-11-21,288.796356
1963-11-22,286.331146
1963-11-23,287.621826
1963-11-24,289.340240
1963-11-25,288.504761
1963-11-26,286.353302
1963-11-27,283.056244
1963-11-28,279.068237
1963-11-29,288.314301
1963-11-30,287.419708
1963-12-01,284.187500
1963-12-02,288.362305
1963-12-03,290.849976
1963-12-04,286.210693
1963-12-05,291.047089
1963-12-06,277.875427
1963-12-07,278.510773
1963-12-08,275.791351
1963-12-09,276.741974
1963-12-10,275.235565
1963-12-11,274.229462
1963-12-12,275.294525
1963-12-13,281.172241
1963-12-14,287.196899
1963-12-15,280.335632
1963-12-16,279.434814
1963-12-17,284.268005
1963-12-18,279.765198
1963-12-19,270.482147
1963-12-20,272.269470
1963-12-21,269.804718
1963-12-22,262.989105
1963-12-23,269.407776
1963-12-24,280.794037
1963-12-25,282.363403
1963-12-26,285.606049
1963-12-27,283.257111
1963-12-28,278.997253
1963-12-29,273.393829
1963-12-30,282.664185
1963-12-31,287.425446
1964-01-01,289.287689
1964-01-02,285.228149
1964-01-03,275.524139
1964-01-04,269.414948
1964-01-05,272.291443
1964-01-06,275.246246
1964-01-07,275.201324
1964-01-08,272.856354
1964-01-09,279.597961
1964-01-10,281.622955
1964-01-11,284.570007
1964-01-12,278.889282
1964-01-13,277.067719
1964-01-14,278.525818
1964-01-15,282.641510
1964-01-16,277.500732
1964-01-17,278.841034
1964-01-18,277.525574
1964-01-19,275.082794
1964-01-20,269.439362
1964-01-21,274.781097
1964-01-22,270.696289
1964-01-23,271.412018
1964-01-24,278.717316
1964-01-25,275.676849
1964-01-26,274.357635
1964-01-27,275.557800
1964-01-28,271.682526
1964-01-29,271.807831
1964-01-30,270.770752
1964-01-31,272.769287
1964-02-01,277.643036
1964-02-02,272.049255
1964-02-03,274.961243
1964-02-04,274.156403
1964-02-05,275.686798
1964-02-06,279.193604
1964-02-07,286.581146
1964-02-08,276.842529
1964-02-09,279.740204
1964-02-10,273.540833
1964-02-11,268.810150
1964-02-12,268.511505
1964-02-13,267.851929
1964-02-14,271.951965
1964-02-15,281.907318
1964-02-16,279.704224
1964-02-17,279.122681
1964-02-18,278.558594
1964-02-19,282.897095
1964-02-20,279.094574
1964-02-21,276.076233
1964-02-22,275.685059
1964-02-23,281.546875
1964-02-24,281.841156
1964-02-25,282.798218
1964-02-26,275.577454
1964-02-27,281.647491
1964-02-28,280.531219
1964-02-29,279.808441
1964-03-01,279.085663
1964-03-02,278.544739
1964-03-03,284.834656
1964-03-04,286.220520
1964-03-05,282.920898
1964-03-06,290.988464
1964-03-07,291.016357
1964-03-08,290.803436
1964-03-09,286.712372
1964-03-10,283.765594
1964-03-11,279.981567
1964-03-12,282.033630
1964-03-13,288.281525
1964-03-14,282.684937
1964-03-15,285.577850
1964-03-16,287.712524
1964-03-17,280.607635
1964-03-18,278.287689
1964-03-19,286.403259
1964-03-20,282.577454
1964-03-21,289.393951
1964-03-22,299.824097
1964-03-23,298.449646
1964-03-24,288.085663
1964-03-25,290.967896
1964-03-26,286.275146
1964-03-27,283.799011
1964-03-28,282.389801
1964-03-29,289.938019
1964-03-30,296.978088
1964-03-31,287.636047
1964-04-01,280.485657
1964-04-02,276.740631
1964-04-03,285.920624
1964-04-04,288.825623
1964-04-05,285.853149
1964-04-06,286.438812
1964-04-07,288.583832
1964-04-08,284.064301
1964-04-09,280.791534
1964-04-10,282.726776
1964-04-11,285.553772
1964-04-12,277.606781
1964-04-13,279.804291
1964-04-14,285.242279
1964-04-15,285.152924
1964-04-16,282.113617
1964-04-17,289.924988
1964-04-18,294.627625
1964-04-19,296.076813
1964-04-20,297.771027
1964-04-21,293.894775
1964-04-22,289.733124
1964-04-23,297.411896
1964-04-24,299.638336
1964-04-25,303.975891
1964-04-26,299.519775
1964-04-27,298.629211
1964-04-28,300.803986
1964-04-29,298.114166
1964-04-30,294.539124
1964-05-01,291.742523
1964-05-02,292.481873
1964-05-03,288.366180
1964-05-04,297.329895
1964-05-05,299.764069
1964-05-06,296.169586
1964-05-07,298.275543
1964-05-08,298.365326
1964-05-09,299.713684
1964-05-10,300.672913
1964-05-11,302.804321
1964-05-12,304.130005
1964-05-13,300.426056
1964-05-14,298.339661
1964-05-15,298.970184
1964-05-16,301.309296
1964-05-17,302.071320
1964-05-18,293.940033
1964-05-19,297.331299
1964-05-20,301.195496
1964-05-21,296.375488
1964-05-22,299.962067
1964-05-23,295.413239
1964-05-24,296.120514
1964-05-25,291.358643
1964-05-26,291.750153
1964-05-27,294.010895
1964-05-28,297.553436
1964-05-29,298.420288
1964-05-30,299.015869
1964-05-31,298.946747
1964-06-01,295.386963
1964-06-02,297.553253
1964-06-03,299.868744
1964-06-04,301.430603
1964-06-05,304.871368
1964-06-06,302.681549
1964-06-07,301.859436
1964-06-08,303.386993
1964-06-09,299.009857
1964-06-10,302.404663
1964-06-11,303.484131
1964-06-12,299.418365
1964-06-13,301.174988
1964-06-14,295.793793
1964-06-15,299.326508
1964-06-16,299.292542
1964-06-17,303.689453
1964-06-18,302.099670
1964-06-19,302.251190
1964-06-20,301.185120
1964-06-21,298.286224
1964-06-22,296.508728
1964-06-23,299.933258
1964-06-24,302.385529
1964-06-25,302.524780
1964-06-26,302.079803
1964-06-27,303.368683
1964-06-28,297.872253
1964-06-29,299.011719
1964-06-30,300.333862
1964-07-01,296.275360
1964-07-02,293.918976
1964-07-03,299.115295
1964-07-04,300.214172
1964-07-05,301.050995
1964-07-06,299.651184
1964-07-07,300.218597
1964-07-08,299.803162
1964-07-09,304.878845
1964-07-10,302.986145
1964-07-11,302.550323
1964-07-12,302.658569
1964-07-13,301.040314
1964-07-14,295.298187
1964-07-15,297.853210
1964-07-16,299.682434
1964-07-17,300.020569
1964-07-18,302.501984
1964-07-19,301.831482
1964-07-20,301.500946
1964-07-21,301.958984
1964-07-22,302.476746
1964-07-23,302.932709
1964-07-24,302.897736
1964-07-25,302.646423
1964-07-26,303.377563
1964-07-27,302.882904
1964-07-28,300.132843
1964-07-29,303.687225
1964-07-30,304.405762
1964-07-31,302.771545
1964-08-01,303.359131
1964-08-02,303.410309
1964-08-03,300.308624
1964-08-04,302.404297
1964-08-05,302.588165
1964-08-06,299.377350
1964-08-07,300.593170
1964-08-08,300.572968
1964-08-09,302.536896
1964-08-10,304.602692
1964-08-11,304.073669
1964-08-12,305.273468
1964-08-13,306.667206
1964-08-14,305.275940
1964-08-15,304.304810
1964-08-16,306.243134
1964-08-17,305.336456
1964-08-18,303.133057
1964-08-19,303.179535
1964-08-20,298.285583
1964-08-21,296.942688
1964-08-22,297.277313
1964-08-23,298.264130
1964-08-24,300.381683
1964-08-25,300.404480
1964-08-26,299.870514
1964-08-27,301.788971
1964-08-28,302.230743
1964-08-29,303.375000
1964-08-30,299.329041
1964-08-31,297.870361
1964-09-01,300.182526
1964-09-02,302.053589
1964-09-03,301.770752
1964-09-04,302.023468
1964-09-05,298.043854
1964-09-06,297.619263
1964-09-07,300.369019
1964-09-08,301.871155
1964-09-09,300.290985
1964-09-10,294.501709
1964-09-11,295.151398
1964-09-12,296.180359
1964-09-13,300.069031
1964-09-14,298.240387
1964-09-15,297.130676
1964-09-16,291.602783
1964-09-17,298.558289
1964-09-18,297.339966
1964-09-19,300.350067
1964-09-20,293.925201
1964-09-21,295.267639
1964-09-22,296.450745
1964-09-23,301.215057
1964-09-24,298.230347
1964-09-25,297.088165
1964-09-26,289.459839
1964-09-27,295.870697
1964-09-28,296.753235
1964-09-29,284.699341
1964-09-30,291.776520
1964-10-01,282.323853
1964-10-02,288.344757
1964-10-03,296.167206
1964-10-04,297.741241
1964-10-05,299.586975
1964-10-06,300.796021
1964-10-07,297.133301
1964-10-08,299.344879
1964-10-09,296.832581
1964-10-10,294.052795
1964-10-11,293.512512
1964-10-12,299.930054
1964-10-13,296.662842
1964-10-14,296.053864
1964-10-15,286.448212
1964-10-16,286.437134
1964-10-17,288.665588
1964-10-18,286.758362
1964-10-19,287.674103
1964-10-20,290.531921
1964-10-21,295.801910
1964-10-22,295.692078
1964-10-23,296.140320
1964-10-24,297.313293
1964-10-25,294.419769
1964-10-26,294.908722
1964-10-27,297.144135
1964-10-28,295.730042
1964-10-29,291.500763
1964-10-30,290.802734
1964-10-31,292.889404
1964-11-01,289.349030
1964-11-02,292.072449
1964-11-03,287.619141
1964-11-04,280.503784
1964-11-05,275.576599
1964-11-06,279.896057
1964-11-07,281.806274
1964-11-08,289.284973
1964-11-09,291.289734
1964-11-10,291.454681
1964-11-11,288.674774
1964-11-12,290.297089
1964-11-13,290.136230
1964-11-14,289.305328
1964-11-15,291.600555
1964-11-16,289.613251
1964-11-17,280.165924
1964-11-18,284.685577
1964-11-19,282.549713
1964-11-20,278.774323
1964-11-21,285.270844
1964-11-22,283.294708
1964-11-23,278.888031
1964-11-24,283.176605
1964-11-25,288.172607
1964-11-26,290.420410
1964-11-27,287.911499
1964-11-28,279.806396
1964-11-29,281.161346
1964-11-30,283.614502
1964-12-01,290.467834
1964-12-02,285.086365
1964-12-03,278.306244
1964-12-04,275.758026
1964-12-05,278.292053
1964-12-06,291.098480
1964-12-07,281.666412
1964-12-08,287.341675
1964-12-09,280.191803
1964-12-10,281.998566
1964-12-11,280.145264
1964-12-12,277.050140
1964-12-13,281.493256
1964-12-14,279.704620
1964-12-15,284.210236
1964-12-16,285.080841
1964-12-17,281.328033
1964-12-18,282.914581
1964-12-19,284.265808
1964-12-20,277.053833
1964-12-21,278.026337
1964-12-22,279.180450
1964-12-23,279.032867
1964-12-24,282.372223
1964-12-25,284.725891
1964-12-26,286.644897
1964-12-27,282.291382
1964-12-28,283.142670
1964-12-29,286.059967
1964-12-30,286.148682
1964-12-31,287.842834
1965-01-01,287.863251
1965-01-02,279.487518
1965-01-03,278.092773
1965-01-04,275.069000
1965-01-05,272.601685
1965-01-06,271.006012
1965-01-07,275.446564
1965-01-08,274.897705
1965-01-09,286.592041
1965-01-10,277.094879
1965-01-11,275.529663
1965-01-12,274.423676
1965-01-13,272.983521
1965-01-14,273.482208
1965-01-15,273.395996
1965-01-16,272.383423
1965-01-17,275.760315
1965-01-18,276.899872
1965-01-19,277.371613
1965-01-20,281.122101
1965-01-21,280.020111
1965-01-22,277.614014
1965-01-23,277.264008
1965-01-24,275.683167
1965-01-25,275.197266
1965-01-26,277.697632
1965-01-27,280.917084
1965-01-28,283.114624
1965-01-29,281.808716
1965-01-30,287.080017
1965-01-31,277.927094
1965-02-01,287.893646
1965-02-02,272.954132
1965-02-03,266.484680
1965-02-04,277.767670
1965-02-05,277.305878
1965-02-06,278.748871
1965-02-07,273.352081
1965-02-08,260.779999
1965-02-09,265.768646
1965-02-10,269.384918
1965-02-11,273.426788
1965-02-12,276.127289
1965-02-13,275.767548
1965-02-14,278.861176
1965-02-15,280.388428
1965-02-16,277.479797
1965-02-17,283.678894
1965-02-18,286.222229
1965-02-19,275.248413
1965-02-20,268.833557
1965-02-21,275.277374
1965-02-22,276.999847
1965-02-23,275.681366
1965-02-24,283.560394
1965-02-25,278.961273
1965-02-26,274.704834
1965-02-27,271.074493
1965-02-28,276.434570
1965-03-01,275.269989
1965-03-02,280.891571
1965-03-03,287.564453
1965-03-04,287.124573
1965-03-05,280.622437
1965-03-06,275.756989
1965-03-07,281.375092
1965-03-08,293.313049
1965-03-09,283.729553
1965-03-10,275.575256
1965-03-11,278.695465
1965-03-12,281.745331
1965-03-13,287.022552
1965-03-14,293.742401
1965-03-15,290.311371
1965-03-16,288.524963
1965-03-17,287.573730
1965-03-18,286.675842
1965-03-19,289.633301
1965-03-20,285.831665
1965-03-21,288.891174
1965-03-22,287.870026
1965-03-23,295.318573
1965-03-24,296.813110
1965-03-25,292.875061
1965-03-26,294.028992
1965-03-27,293.709534
1965-03-28,290.516449
1965-03-29,282.453949
1965-03-30,284.541412
1965-03-31,284.772980
1965-04-01,285.495239
1965-04-02,285.818909
1965-04-03,283.784912
1965-04-04,284.172821
1965-04-05,278.780853
1965-04-06,283.362701
1965-04-07,280.831818
1965-04-08,280.395569
1965-04-09,279.601501
1965-04-10,285.658813
1965-04-11,287.928375
1965-04-12,284.290253
1965-04-13,288.335815
1965-04-14,292.814636
1965-04-15,292.181641
1965-04-16,286.149048
1965-04-17,289.650574
1965-04-18,281.430023
1965-04-19,286.120361
1965-04-20,291.713593
1965-04-21,291.511200
1965-04-22,288.347015
1965-04-23,288.510040
1965-04-24,288.335968
1965-04-25,293.042816
1965-04-26,295.340271
1965-04-27,290.321747
1965-04-28,289.907806
1965-04-29,290.014404
1965-04-30,290.040955
1965-05-01,296.939087
1965-05-02,301.923859
1965-05-03,295.656738
1965-05-04,299.219025
1965-05-05,298.210266
1965-05-06,299.316772
1965-05-07,297.236938
1965-05-08,295.678406
1965-05-09,296.715668
1965-05-10,297.802856
1965-05-11,299.643555
1965-05-12,296.377136
1965-05-13,294.035675
1965-05-14,297.233246
1965-05-15,298.129456
1965-05-16,298.719574
1965-05-17,298.518250
1965-05-18,294.377838
1965-05-19,296.248657
1965-05-20,297.919525
1965-05-21,300.936127
1965-05-22,299.713348
1965-05-23,298.843781
1965-05-24,300.984375
1965-05-25,300.980713
1965-05-26,300.152252
1965-05-27,298.170563
1965-05-28,294.241821
1965-05-29,297.341797
1965-05-30,299.078583
1965-05-31,292.259735
1965-06-01,300.024353
1965-06-02,300.972015
1965-06-03,299.237457
1965-06-04,295.177429
1965-06-05,296.669830
1965-06-06,298.048431
1965-06-07,299.094696
1965-06-08,296.901642
1965-06-09,303.068604
1965-06-10,297.579681
1965-06-11,298.529663
1965-06-12,301.530518
1965-06-13,301.735260
1965-06-14,303.900055
1965-06-15,300.784485
1965-06-16,297.866394
1965-06-17,302.259491
1965-06-18,301.452545
1965-06-19,304.316345
1965-06-20,303.009430
1965-06-21,306.029633
1965-06-22,302.848450
1965-06-23,304.754944
1965-06-24,301.633118
1965-06-25,303.654572
1965-06-26,303.426208
1965-06-27,304.453857
1965-06-28,306.146118
1965-06-29,308.749512
1965-06-30,309.154114
1965-07-01,310.139374
1965-07-02,306.793427
1965-07-03,303.452576
1965-07-04,305.753296
1965-07-05,309.397186
1965-07-06,304.852325
1965-07-07,304.444183
1965-07-08,300.177551
1965-07-09,302.725677
1965-07-10,304.364075
1965-07-11,300.121613
1965-07-12,299.662262
1965-07-13,299.063324
1965-07-14,302.540009
1965-07-15,302.024414
1965-07-16,304.117096
1965-07-17,302.031311
1965-07-18,300.696503
1965-07-19,298.466614
1965-07-20,301.404938
1965-07-21,303.002167
1965-07-22,302.796844
1965-07-23,303.150208
1965-07-24,302.069519
1965-07-25,299.493073
1965-07-26,303.371246
1965-07-27,299.600769
1965-07-28,297.991577
1965-07-29,296.865540
1965-07-30,298.509064
1965-07-31,300.920654
1965-08-01,300.580200
1965-08-02,299.916931
1965-08-03,297.664032
1965-08-04,297.650940
1965-08-05,301.665741
1965-08-06,302.920624
1965-08-07,302.744690
1965-08-08,303.911163
1965-08-09,304.011810
1965-08-10,304.140747
1965-08-11,303.887268
1965-08-12,303.250458
1965-08-13,304.804993
1965-08-14,296.268860
1965-08-15,295.001038
1965-08-16,296.366241
1965-08-17,299.002075
1965-08-18,301.700378
1965-08-19,303.855774
1965-08-20,304.072357
1965-08-21,303.696350
1965-08-22,305.179749
1965-08-23,302.868347
1965-08-24,303.275818
1965-08-25,306.013794
1965-08-26,303.691925
1965-08-27,302.591614
1965-08-28,301.391144
1965-08-29,302.265381
1965-08-30,304.773041
1965-08-31,303.630981
1965-09-01,304.544769
1965-09-02,307.288361
1965-09-03,309.561432
1965-09-04,308.563446
1965-09-05,308.510559
1965-09-06,307.255157
1965-09-07,305.978607
1965-09-08,301.704590
1965-09-09,305.582611
1965-09-10,303.345856
1965-09-11,305.693329
1965-09-12,309.315918
1965-09-13,306.552643
1965-09-14,305.771301
1965-09-15,305.020691
1965-09-16,306.446838
1965-09-17,305.038757
1965-09-18,304.333649
1965-09-19,302.062927
1965-09-20,295.783783
1965-09-21,297.028595
1965-09-22,300.783325
1965-09-23,297.663025
1965-09-24,299.684845
1965-09-25,303.556824
1965-09-26,295.176208
1965-09-27,298.817017
1965-09-28,304.153381
1965-09-29,301.325623
1965-09-30,290.767548
1965-10-01,289.273132
1965-10-02,293.529755
1965-10-03,298.107117
1965-10-04,301.665955
1965-10-05,297.618378
1965-10-06,300.592102
1965-10-07,296.347107
1965-10-08,291.053070
1965-10-09,297.602753
